Brand,Model,Variant,Ex-Showroom Price,Engine Type,Displacement,Max Power,Max Torque,No. of Cylinders,Valves Per Cylinder,Transmission,Gearbox,Drive Type,Fuel Type,Petrol Mileage ARAI,Petrol Fuel Tank Capacity,Emission Norm Compliance,Front Suspension,Rear Suspension,Steering Type,Steering Column,Turning Radius,Front Brake Type,Rear Brake Type,Length,Width,Height,Boot Space,Seating Capacity,Ground Clearance Unladen,Wheel Base,Kerb Weight,Gross Weight,No. of Doors,Power Steering,Air Conditioner,Heater,Adjustable Steering,Height Adjustable Driver Seat,Automatic Climate Control,Accessory Power Outlet,Trunk Light,Vanity Mirror,Rear Reading Lamp,Rear Seat Headrest,Adjustable Headrest,Rear Seat Centre Arm Rest,Rear AC Vents,Cruise Control,Parking Sensors,Real-Time Vehicle Tracking,KeyLess Entry,Engine Start/Stop Button,Voice Commands,USB Charger,Hands-Free Tailgate,Gear Shift Indicator,Luggage Hook & Net,Idle Start-Stop System,Follow Me Home Headlamps,Additional Features (Comfort & Convenience),Power Windows,Cup Holders,Tachometer,Leather Wrapped Steering Wheel,Glove Box,Additional Features (Interior),Adjustable Headlamps,Rear Window Defogger,Wheel Covers,Alloy Wheels,Outside Rear View Mirror Turn Indicators,Integrated Antenna,Projector Headlamps,Automatic Headlamps,Fog Lights,Antenna,Sunroof,Boot Opening,Outside Rear View Mirror (ORVM),Tyre Size,Tyre Type,Wheel Size,LED DRLs,LED Headlamps,LED Fog Lamps,Additional Features (Exterior),Anti-lock Braking System (ABS),Central Locking,No. of Airbags,Driver Airbag,Passenger Airbag,Side Airbag,Side Airbag-Rear,Day & Night Rear View Mirror,Curtain Airbag,Electronic Brakeforce Distribution (EBD),Seat Belt Warning,Tyre Pressure Monitoring System (TPMS),Engine Immobilizer,Electronic Stability Control (ESC),Rear Camera,Anti-Theft Device,Anti-Pinch Power Windows,Speed Alert,Speed Sensing Auto Door Lock,ISOFIX Child Seat Mounts,Pretensioners & Force Limiter Seatbelts,Hill Assist,Impact Sensing Auto Door Unlock,360 View Camera,Global NCAP Safety Rating,Global NCAP Child Safety Rating,Radio,Wireless Phone Charging,Bluetooth Connectivity,Touchscreen,Touchscreen Size,Android Auto,Apple CarPlay,USB Ports,Speakers,Driver Attention Warning,Live Location,Over the Air (OTA) Updates,Google / Alexa Connectivity,Over Speeding Alert,Tow Away Alert,Smartwatch App,Valet Mode,Remote Door Lock/Unlock,Geo-fence Alert,City-wise Prices
Tata,Tata Nexon,Nexon Creative Plus AMT,Rs.11.90 Lakh*Get On-Road Price,1.2L Turbocharged Revotron,1199 cc,118.27bhp@5500rpm,170Nm@1750-4000rpm,3,4,N/A,6-Speed AMT,FWD,N/A,N/A,44 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt and Collapsible,5.1 m,Disc,Drum,3995 mm,1804 mm,1620 mm,382 Litres,5,208 mm,2498 mm,N/A,N/A,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,N/A,Yes,N/A,Yes,Yes,N/A,Yes,Yes,Front & Rear,N/A,Yes,Yes,Yes,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,Yes,No,Yes,N/A,Yes,No,No,Yes,N/A,Yes,N/A,Yes,No,Shark Fin,No,Manual,N/A,215/60 R16,Radial Tubeless,N/A,Yes,Yes,No,N/A,Yes,Yes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,With Guidedlines,Yes,N/A,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,Yes,5 Star,5 Star,Yes,No,Yes,Yes,10.24 Inch,Yes,Yes,Yes,Front & Rear,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bangalore: Rs.14.92 Lakh; Mumbai: Rs.14.01 Lakh; Pune: Rs.14.14 Lakh; Hyderabad: Rs.14.60 Lakh; Chennai: Rs.14.73 Lakh; Ahmedabad: Rs.13.30 Lakh; Lucknow: Rs.13.79 Lakh; Jaipur: Rs.13.80 Lakh; Patna: Rs.13.84 Lakh; Chandigarh: Rs.13.76 Lakh
Tata,Tata Nexon,Nexon Pure S Diesel AMT,Rs.12 Lakh*Get On-Road Price,1.5L Turbocharged Revotorq,1497 cc,113.31bhp@3750rpm,260Nm@1500-2750rpm,4,4,N/A,6-Speed,FWD,N/A,N/A,N/A,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt and Collapsible,5.1 m,Disc,Drum,3995 mm,1804 mm,1620 mm,382 Litres,5,208 mm,2498 mm,N/A,N/A,5,Yes,Yes,Yes,Yes,No,No,Yes,N/A,Yes,Yes,Yes,Yes,N/A,Yes,No,Rear,N/A,Yes,No,Yes,N/A,N/A,No,No,N/A,Yes,N/A,N/A,N/A,Yes,No,Yes,N/A,Yes,No,Yes,No,N/A,Yes,N/A,Yes,No,Shark Fin,Single Pane,Manual,N/A,195/60 R16,Radial Tubeless,16 Inch,Yes,Yes,No,N/A,Yes,Yes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,N/A,Yes,No,Yes,Driver and Passenger,Yes,Yes,No,5 Star,5 Star,Yes,No,Yes,Yes,7 Inch,Yes,Yes,Yes,Front & Rear,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bangalore: Rs.15.05 Lakh; Mumbai: Rs.14.37 Lakh; Pune: Rs.14.50 Lakh; Hyderabad: Rs.14.73 Lakh; Chennai: Rs.14.85 Lakh; Ahmedabad: Rs.13.41 Lakh; Lucknow: Rs.13.90 Lakh; Jaipur: Rs.14.32 Lakh; Patna: Rs.13.96 Lakh; Chandigarh: Rs.13.88 Lakh
Tata,Tata Nexon,Nexon Creative DT DCA,Rs.12 Lakh*Get On-Road Price,1.2L Turbocharged Revotron,1199 cc,118.27bhp@5500rpm,170Nm@1750-4000rpm,3,4,N/A,7-Speed DCA,FWD,N/A,N/A,44 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt and Collapsible,5.1 m,Disc,Drum,3995 mm,1804 mm,1620 mm,382 Litres,5,208 mm,2498 mm,N/A,N/A,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,N/A,Yes,N/A,Yes,Yes,N/A,Yes,No,Rear,N/A,Yes,Yes,Yes,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,Yes,No,Yes,N/A,Yes,No,No,Yes,N/A,Yes,N/A,No,No,Shark Fin,No,Manual,N/A,215/60 R16,Radial Tubeless,N/A,Yes,Yes,No,N/A,Yes,Yes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,With Guidedlines,Yes,N/A,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,No,5 Star,5 Star,Yes,No,Yes,Yes,7 Inch,Yes,Yes,Yes,Front & Rear,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bangalore: Rs.15.05 Lakh; Mumbai: Rs.14.13 Lakh; Pune: Rs.14.26 Lakh; Hyderabad: Rs.14.73 Lakh; Chennai: Rs.14.85 Lakh; Ahmedabad: Rs.13.41 Lakh; Lucknow: Rs.13.90 Lakh; Jaipur: Rs.13.92 Lakh; Patna: Rs.13.96 Lakh; Chandigarh: Rs.13.88 Lakh
Tata,Tata Nexon,Nexon Creative Plus DT AMT,Rs.12 Lakh*Get On-Road Price,1.2L Turbocharged Revotron,1199 cc,118.27bhp@5500rpm,170Nm@1750-4000rpm,3,4,N/A,6-Speed AMT,FWD,N/A,N/A,44 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt and Collapsible,5.1 m,Disc,Drum,3995 mm,1804 mm,1620 mm,382 Litres,5,208 mm,2498 mm,N/A,N/A,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,N/A,Yes,Yes,Yes,Yes,N/A,Yes,Yes,Front & Rear,N/A,Yes,Yes,Yes,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,Yes,No,Yes,N/A,Yes,No,No,Yes,N/A,Yes,N/A,Yes,No,Shark Fin,No,Manual,N/A,215/60 R16,Radial Tubeless,N/A,Yes,Yes,No,N/A,Yes,Yes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,With Guidedlines,Yes,N/A,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,Yes,N/A,N/A,Yes,No,Yes,Yes,10.24 Inch,Yes,Yes,Yes,Front & Rear,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bangalore: Rs.15.05 Lakh; Mumbai: Rs.14.13 Lakh; Pune: Rs.14.26 Lakh; Hyderabad: Rs.14.73 Lakh; Chennai: Rs.14.85 Lakh; Ahmedabad: Rs.13.41 Lakh; Lucknow: Rs.13.90 Lakh; Jaipur: Rs.13.92 Lakh; Patna: Rs.13.96 Lakh; Chandigarh: Rs.13.88 Lakh
Tata,Tata Nexon,Nexon Creative Diesel,Rs.12.10 Lakh*Get On-Road Price,1.5L Turbocharged Revotorq,1497 cc,113.31bhp@3750rpm,260Nm@1500-2750rpm,4,4,N/A,6-Speed,FWD,N/A,N/A,N/A,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt and Collapsible,5.1 m,Disc,Drum,3995 mm,1804 mm,1620 mm,382 Litres,5,208 mm,2498 mm,N/A,N/A,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,N/A,Yes,N/A,Yes,Yes,N/A,Yes,No,Rear,N/A,Yes,Yes,Yes,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,Yes,No,Yes,N/A,Yes,No,No,Yes,N/A,Yes,N/A,No,No,Shark Fin,No,Manual,N/A,215/60 R16,Radial Tubeless,N/A,Yes,Yes,No,N/A,Yes,Yes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,With Guidedlines,Yes,N/A,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,No,5 Star,5 Star,Yes,No,Yes,Yes,7 Inch,Yes,Yes,Yes,Front & Rear,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bangalore: Rs.15.17 Lakh; Mumbai: Rs.14.49 Lakh; Pune: Rs.14.62 Lakh; Hyderabad: Rs.14.85 Lakh; Chennai: Rs.14.97 Lakh; Ahmedabad: Rs.13.52 Lakh; Lucknow: Rs.14.02 Lakh; Jaipur: Rs.14.44 Lakh; Patna: Rs.14.07 Lakh; Chandigarh: Rs.13.99 Lakh
Tata,Tata Nexon,Nexon Creative Plus CNG,Rs.12.20 Lakh*Get On-Road Price,1.2L Turbocharged Revotron,1199 cc,99bhp@5000rpm,170Nm@2000-3000rpm,3,4,N/A,6-Speed,FWD,N/A,N/A,N/A,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt & Collapsible,N/A,Disc,Drum,3995 mm,1804 mm,1620 mm,321 Litres,5,208 mm,2498 mm,N/A,N/A,5,Yes,Yes,Yes,Height only,Yes,Yes,Yes,N/A,Yes,Yes,N/A,Yes,N/A,Yes,N/A,Front & Rear,N/A,N/A,Yes,Yes,N/A,N/A,N/A,N/A,N/A,Yes,N/A,Front & Rear,N/A,Yes,No,Yes,N/A,Yes,No,No,Yes,N/A,N/A,N/A,Yes,No,Shark Fin,No,Manual,Powered,215/60 R16,Radial Tubeless,N/A,Yes,Yes,N/A,N/A,Yes,Yes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,With Guidedlines,N/A,N/A,Yes,N/A,Yes,Driver and Passenger,Yes,Yes,Yes,5 Star,5 Star,Yes,No,Yes,Yes,10.24 inch,Yes,Yes,Yes,Front & Rear,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bangalore: Rs.14.96 Lakh; Mumbai: Rs.13.86 Lakh; Pune: Rs.14.02 Lakh; Hyderabad: Rs.14.96 Lakh; Chennai: Rs.15.18 Lakh; Ahmedabad: Rs.13.62 Lakh; Lucknow: Rs.14.09 Lakh; Jaipur: Rs.14.13 Lakh; Patna: Rs.14.20 Lakh; Chandigarh: Rs.14.09 Lakh
Tata,Tata Nexon,Nexon Creative Dark DCA,Rs.12.20 Lakh*Get On-Road Price,1.2L Turbocharged Revotron,1199 cc,118.27bhp@5500rpm,170Nm@1750-4000rpm,3,4,N/A,7-Speed DCA,FWD,N/A,N/A,44 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt and Collapsible,5.1 m,Disc,Drum,3995 mm,1804 mm,1620 mm,382 Litres,5,208 mm,2498 mm,N/A,N/A,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,N/A,Yes,N/A,Yes,Yes,N/A,Yes,No,Rear,N/A,Yes,Yes,Yes,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,Yes,No,Yes,N/A,Yes,No,No,Yes,N/A,Yes,N/A,No,No,Shark Fin,No,Manual,N/A,215/60 R16,Radial Tubeless,N/A,Yes,Yes,No,N/A,Yes,Yes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,With Guidedlines,Yes,N/A,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,No,5 Star,5 Star,Yes,No,Yes,Yes,7 Inch,Yes,Yes,Yes,Front & Rear,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bangalore: Rs.15.30 Lakh; Mumbai: Rs.14.36 Lakh; Pune: Rs.14.49 Lakh; Hyderabad: Rs.14.97 Lakh; Chennai: Rs.15.09 Lakh; Ahmedabad: Rs.13.63 Lakh; Lucknow: Rs.14.13 Lakh; Jaipur: Rs.14.15 Lakh; Patna: Rs.14.19 Lakh; Chandigarh: Rs.14.11 Lakh
Tata,Tata Nexon,Nexon Creative DT Diesel,Rs.12.20 Lakh*Get On-Road Price,1.5L Turbocharged Revotorq,1497 cc,113.31bhp@3750rpm,260Nm@1500-2750rpm,4,4,N/A,6-Speed,FWD,N/A,N/A,N/A,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt and Collapsible,5.1 m,Disc,Drum,3995 mm,1804 mm,1620 mm,382 Litres,5,208 mm,2498 mm,N/A,N/A,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,N/A,Yes,N/A,Yes,Yes,N/A,Yes,No,Rear,N/A,Yes,Yes,Yes,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,Yes,No,Yes,N/A,Yes,No,No,Yes,N/A,Yes,N/A,No,No,Shark Fin,No,Manual,N/A,215/60 R16,Radial Tubeless,N/A,Yes,Yes,No,N/A,Yes,Yes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,With Guidedlines,Yes,N/A,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,No,5 Star,5 Star,Yes,No,Yes,Yes,7 Inch,Yes,Yes,Yes,Front & Rear,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bangalore: Rs.15.30 Lakh; Mumbai: Rs.14.61 Lakh; Pune: Rs.14.74 Lakh; Hyderabad: Rs.14.97 Lakh; Chennai: Rs.15.09 Lakh; Ahmedabad: Rs.13.63 Lakh; Lucknow: Rs.14.13 Lakh; Jaipur: Rs.14.56 Lakh; Patna: Rs.14.19 Lakh; Chandigarh: Rs.14.11 Lakh
Tata,Tata Nexon,Nexon Creative Plus S AMT,Rs.12.20 Lakh*Get On-Road Price,1.2L Turbocharged Revotron,1199 cc,118.27bhp@5500rpm,170Nm@1750-4000rpm,3,4,N/A,6-Speed AMT,FWD,N/A,N/A,44 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt and Collapsible,5.1 m,Disc,Drum,3995 mm,1804 mm,1620 mm,382 Litres,5,208 mm,2498 mm,N/A,N/A,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,N/A,Yes,Yes,Yes,Yes,N/A,Yes,Yes,Front & Rear,N/A,Yes,Yes,Yes,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,Yes,No,Yes,N/A,Yes,No,No,Yes,N/A,Yes,N/A,Yes,No,Shark Fin,Single Pane,Manual,N/A,215/60 R16,Radial Tubeless,N/A,Yes,Yes,No,N/A,Yes,Yes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,With Guidedlines,Yes,N/A,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,Yes,N/A,N/A,Yes,No,Yes,Yes,10.24 Inch,Yes,Yes,Yes,Front & Rear,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bangalore: Rs.15.30 Lakh; Mumbai: Rs.14.36 Lakh; Pune: Rs.14.49 Lakh; Hyderabad: Rs.14.97 Lakh; Chennai: Rs.15.09 Lakh; Ahmedabad: Rs.13.63 Lakh; Lucknow: Rs.14.13 Lakh; Jaipur: Rs.14.15 Lakh; Patna: Rs.14.19 Lakh; Chandigarh: Rs.14.11 Lakh
Tata,Tata Nexon,Nexon Creative Plus DT CNG,Rs.12.30 Lakh*Get On-Road Price,1.2L Turbocharged Revotron,1199 cc,99bhp@5000rpm,170Nm@2000-3000rpm,3,4,N/A,6-Speed,FWD,N/A,N/A,N/A,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt and Collapsible,5.1 m,Disc,Drum,3995 mm,1804 mm,1620 mm,382 Litres,5,208 mm,2498 mm,N/A,N/A,5,Yes,Yes,Yes,No,Yes,Yes,Yes,N/A,Yes,Yes,Optional,Yes,N/A,Yes,Yes,Front & Rear,N/A,Yes,Yes,Yes,N/A,N/A,No,No,N/A,Yes,N/A,N/A,N/A,Yes,No,Yes,N/A,Yes,No,No,Yes,N/A,Yes,N/A,Yes,No,Shark Fin,No,Manual,N/A,215/60 R16,Radial Tubeless,N/A,Yes,Yes,No,N/A,Yes,Yes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,With Guidedlines,Yes,N/A,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,Yes,N/A,N/A,Yes,No,Yes,Yes,10.24 Inch,Yes,Yes,Yes,Front & Rear,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tata,Tata Nexon,Nexon Fearless DT,Rs.12.30 Lakh*Get On-Road Price,1.2L Turbocharged Revotron,1199 cc,118.27bhp@5500rpm,170Nm@1750-4000rpm,3,4,N/A,6-Speed,FWD,N/A,N/A,44 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt and Collapsible,5.1 m,Disc,Drum,3995 mm,1804 mm,1620 mm,382 Litres,5,208 mm,2498 mm,N/A,N/A,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,N/A,Yes,Yes,Yes,Yes,N/A,Yes,Yes,Front & Rear,N/A,Yes,Yes,Yes,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,Yes,Yes,Yes,N/A,Yes,Yes,No,Yes,N/A,Yes,N/A,Yes,Front,Shark Fin,No,Manual,N/A,215/60 R16,Radial Tubeless,N/A,Yes,Yes,Yes,N/A,Yes,Yes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,With Guidedlines,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,Yes,5 Star,5 Star,Yes,Yes,Yes,Yes,10.24 Inch,Yes,Yes,Yes,Front & Rear,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bangalore: Rs.15.42 Lakh; Mumbai: Rs.14.48 Lakh; Pune: Rs.14.61 Lakh; Hyderabad: Rs.15.09 Lakh; Chennai: Rs.15.22 Lakh; Ahmedabad: Rs.13.74 Lakh; Lucknow: Rs.14.24 Lakh; Jaipur: Rs.14.26 Lakh; Patna: Rs.14.30 Lakh; Chandigarh: Rs.14.22 Lakh
Tata,Tata Nexon,Nexon FearlessPR DT,Rs.12.30 Lakh*Get On-Road Price,1.2L Turbocharged Revotron,1199 cc,118.27bhp@5500rpm,170Nm@1750-4000rpm,3,4,N/A,6-Speed,FWD,N/A,N/A,44 Litres,BS VI 2.0,"Independent, Lower Wishbone, Mcpherson Strut With Coil Spring","Semi-independent, Open Profile Twist Beam with Stabiliser Bar, Coil Spring and Shock Absorber",Electric,Tilt and Collapsible,5.1,Disc,Drum,3995 mm,1804 mm,1620 mm,382 Litres,5,208 mm,2498 mm,N/A,N/A,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,N/A,Yes,Yes,Yes,Yes,N/A,Yes,Yes,Front & Rear,N/A,Yes,Yes,Yes,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,Yes,Yes,Yes,N/A,Yes,Yes,No,Yes,N/A,Yes,N/A,Yes,Front,Shark Fin,No,Manual,N/A,215/60 R16,Radial Tubeless,N/A,Yes,Yes,Yes,N/A,Yes,Yes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,With Guidedlines,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,Yes,5 Star,5 Star,Yes,Yes,Yes,Yes,10.24 Inch,Yes,Yes,Yes,Front & Rear,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bangalore: Rs.15.42 Lakh; Mumbai: Rs.14.48 Lakh; Pune: Rs.14.61 Lakh; Hyderabad: Rs.15.09 Lakh; Chennai: Rs.15.22 Lakh; Ahmedabad: Rs.13.74 Lakh; Lucknow: Rs.14.24 Lakh; Jaipur: Rs.14.26 Lakh; Patna: Rs.14.30 Lakh; Chandigarh: Rs.14.22 Lakh
Tata,Tata Nexon,Nexon Creative Dark Diesel,Rs.12.40 Lakh*Get On-Road Price,1.5L Turbocharged Revotorq,1497 cc,113.31bhp@3750rpm,260Nm@1500-2750rpm,4,4,N/A,6-Speed,FWD,N/A,N/A,N/A,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt and Collapsible,5.1 m,Disc,Drum,3995 mm,1804 mm,1620 mm,382 Litres,5,208 mm,2498 mm,N/A,N/A,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,N/A,Yes,N/A,Yes,Yes,N/A,Yes,No,Rear,N/A,Yes,Yes,Yes,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,Yes,No,Yes,N/A,Yes,No,No,Yes,N/A,Yes,N/A,No,No,Shark Fin,No,Manual,N/A,215/60 R16,Radial Tubeless,N/A,Yes,Yes,No,N/A,Yes,Yes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,With Guidedlines,Yes,N/A,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,No,5 Star,5 Star,Yes,No,Yes,Yes,7 Inch,Yes,Yes,Yes,Front & Rear,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bangalore: Rs.15.54 Lakh; Mumbai: Rs.14.84 Lakh; Pune: Rs.14.98 Lakh; Hyderabad: Rs.15.21 Lakh; Chennai: Rs.15.34 Lakh; Ahmedabad: Rs.13.85 Lakh; Lucknow: Rs.14.36 Lakh; Jaipur: Rs.14.79 Lakh; Patna: Rs.14.42 Lakh; Chandigarh: Rs.14.33 Lakh
Tata,Tata Nexon,Nexon Creative Plus DCA,Rs.12.40 Lakh*Get On-Road Price,1.2L Turbocharged Revotron,1199 cc,118.27bhp@5500rpm,170Nm@1750-4000rpm,3,4,N/A,7-Speed DCA,FWD,N/A,N/A,44 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt and Collapsible,5.1 m,Disc,Drum,3995 mm,1804 mm,1620 mm,382 Litres,5,208 mm,2498 mm,N/A,N/A,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,N/A,Yes,N/A,Yes,Yes,N/A,Yes,Yes,Front & Rear,N/A,Yes,Yes,Yes,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,Yes,No,Yes,N/A,Yes,No,No,Yes,N/A,Yes,N/A,Yes,No,Shark Fin,No,Manual,N/A,215/60 R16,Radial Tubeless,N/A,Yes,Yes,No,N/A,Yes,Yes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,With Guidedlines,Yes,N/A,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,Yes,5 Star,5 Star,Yes,No,Yes,Yes,10.24 Inch,Yes,Yes,Yes,Front & Rear,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bangalore: Rs.15.54 Lakh; Mumbai: Rs.14.60 Lakh; Pune: Rs.14.73 Lakh; Hyderabad: Rs.15.21 Lakh; Chennai: Rs.15.34 Lakh; Ahmedabad: Rs.13.85 Lakh; Lucknow: Rs.14.36 Lakh; Jaipur: Rs.14.38 Lakh; Patna: Rs.14.42 Lakh; Chandigarh: Rs.14.33 Lakh
Tata,Tata Nexon,Nexon Creative Plus S DT AMT,Rs.12.40 Lakh*Get On-Road Price,1.2L Turbocharged Revotron,1199 cc,118.27bhp@5500rpm,170Nm@1750-4000rpm,3,4,N/A,6-Speed AMT,FWD,N/A,N/A,44 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt and Collapsible,5.1 m,Disc,Drum,3995 mm,1804 mm,1620 mm,382 Litres,5,208 mm,2498 mm,N/A,N/A,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,N/A,Yes,Yes,Yes,Yes,N/A,Yes,Yes,Front & Rear,N/A,Yes,Yes,Yes,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,Yes,No,Yes,N/A,Yes,No,No,Yes,N/A,Yes,N/A,Yes,No,Shark Fin,Single Pane,Manual,N/A,215/60 R16,Radial Tubeless,N/A,Yes,Yes,No,N/A,Yes,Yes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,With Guidedlines,Yes,N/A,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,Yes,N/A,N/A,Yes,No,Yes,Yes,10.24 Inch,Yes,Yes,Yes,Front & Rear,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bangalore: Rs.15.54 Lakh; Mumbai: Rs.14.60 Lakh; Pune: Rs.14.73 Lakh; Hyderabad: Rs.15.21 Lakh; Chennai: Rs.15.34 Lakh; Ahmedabad: Rs.13.85 Lakh; Lucknow: Rs.14.36 Lakh; Jaipur: Rs.14.38 Lakh; Patna: Rs.14.42 Lakh; Chandigarh: Rs.14.33 Lakh
